"position","pvalue","neglog10p","is_causal"
3143,0.0145038005069005,1.83851818239215,FALSE
3911,0.000778658568786411,3.10865293282425,FALSE
4841,0.397792690968084,0.400343200853089,FALSE
19315,0.211818554880047,0.674035999237686,FALSE
21809,0.201243094810498,0.696279012511132,FALSE
22484,0.371374213383521,0.430188255076689,FALSE
25346,0.824179763095467,0.0839780533443937,FALSE
26490,0.463164346892332,0.334264878779462,FALSE
31466,0.0129815712104248,1.88667273999167,FALSE
34321,0.0684839477242869,1.16441121291242,FALSE
34358,0.975103443488725,0.0109493098877862,FALSE
37269,0.0148503705987358,1.82826270816646,FALSE
40051,0.191538741314168,0.717743370847873,FALSE
40640,0.0176729860993583,1.75269006413742,FALSE
42586,0.075097171707883,1.12437641898504,FALSE
43023,0.0644398089983079,1.1908457555139,FALSE
44129,0.583639083642614,0.23385563308774,FALSE
46060,0.000142004893366645,3.8476966899443,FALSE
46201,0.604697900971348,0.21846153891538,FALSE
51294,0.405771650939621,0.391718298038406,FALSE
54507,0.241367550730183,0.61732111653393,FALSE
61453,0.602883716607145,0.21976644591266,FALSE
64159,0.00622473757080064,2.2058789533014,FALSE
66509,0.248135170924841,0.605311674034859,FALSE
67482,0.00986760608826482,2.00578819573556,FALSE
67725,0.0173305165202363,1.76118849334231,FALSE
68076,0.11253875869564,0.948697879430891,FALSE
69061,0.338417710955856,0.470546916409843,FALSE
70852,0.783189165997887,0.106133328840105,FALSE
71985,0.00114114139815506,2.94266053907539,FALSE
73057,0.827818853849347,0.0820646866215479,FALSE
74206,0.336321195777146,0.47324576153169,FALSE
74866,0.40944537184859,0.387804033555131,FALSE
78987,0.0907985835738571,1.04192092626808,FALSE
81843,0.852437062437346,0.0693376762007882,FALSE
81922,0.467237273070821,0.330462519398869,FALSE
83605,0.0228684848306082,1.64076260896145,FALSE
87133,0.215754584957788,0.666039966409,FALSE
87464,0.299098576196083,0.524185654342992,FALSE
90843,0.0178280463189618,1.74889624624598,FALSE
90965,0.127249245345337,0.895344784577277,FALSE
91667,0.716581133455965,0.144734630364479,FALSE
92673,0.575145987796372,0.240221905489211,FALSE
92867,0.0301443361283631,1.52079427620279,FALSE
94568,0.702378935389575,0.15342852156273,FALSE
95664,0.449438534556847,0.347329694204514,FALSE
96795,0.659287051052039,0.180925454078643,FALSE
101074,0.0199425545914672,1.70021921042175,FALSE
103219,0.0633437041698735,1.1982965438454,FALSE
103702,0.917618188850716,0.0373379865200319,FALSE
106789,0.903383371020755,0.0441279079526118,FALSE
107711,0.845587427547421,0.0728414828758552,FALSE
108123,0.00120505946146431,2.91899152309018,FALSE
108869,0.227174192035808,0.643641007877685,FALSE
109331,4.53088061347548e-05,4.34381738112073,FALSE
111626,0.0133030407880343,1.8760490773395,FALSE
119835,0.00187048680014026,2.72804535223267,FALSE
124905,0.763239971296938,0.117338893467577,FALSE
127857,0.239622776307389,0.620471904335734,FALSE
131490,0.23349814529641,0.631716564736985,FALSE
136617,0.437369330068629,0.35915167454246,FALSE
137888,0.976918310299125,0.0101417503749657,FALSE
141191,0.71633250623346,0.144885340677896,FALSE
142767,3.56467497594171e-06,5.44798006261157,FALSE
144575,2.03926741191204e-05,4.69052582086092,FALSE
149549,0.753687720621157,0.122808560368273,FALSE
149610,0.194953099368475,0.710069855998301,FALSE
156059,0.084205528001178,1.07465939660485,FALSE
156301,0.587198864916047,0.231214792603522,TRUE
157392,0.494806093465171,0.305564960736522,FALSE
159884,0.125090581731425,0.902775387796989,FALSE
163788,0.00596106706114633,2.22467599239264,FALSE
167331,0.0106974108130175,1.97072132565037,FALSE
167390,0.702844774222408,0.153140579876886,FALSE
169162,0.809288795615686,0.0918964722553717,FALSE
170378,0.530583249592716,0.275246464727381,FALSE
171695,0.521787929999125,0.282505971221625,FALSE
174201,0.521395098437013,0.282833055890674,FALSE
175100,0.00362006050779367,2.44128417035598,FALSE
175437,0.00182922633547747,2.73773255468354,FALSE
175873,0.18592885786429,0.730653198509078,FALSE
177177,0.404910827406274,0.392640609944534,FALSE
178721,0.119223939025712,0.92363653366515,FALSE
178727,0.241888002238975,0.616385672318689,FALSE
180589,0.346643448354947,0.460117003658437,FALSE
181807,0.0595711842801905,1.22496376600424,FALSE
182090,0.00271782397863235,2.56577867401416,FALSE
184562,0.35098002946345,0.454717593906159,FALSE
188423,0.167781410821471,0.775256158077472,FALSE
189329,0.826093564211849,0.0829707612514406,FALSE
190599,0.21938308943353,0.658796851915132,FALSE
192176,0.597876236343662,0.223388708044838,FALSE
198385,7.20787051408678e-06,5.14219302384957,FALSE
199260,0.127020766715619,0.896125270125068,FALSE
200361,0.435446079219409,0.361065615506586,FALSE
200574,0.711216947943036,0.147997902894926,FALSE
200850,0.588617533008364,0.230166805818846,FALSE
202708,0.398472190716126,0.399601982523734,FALSE
204620,0.0974925525214216,1.01102855889004,FALSE
206248,0.000191752703493336,3.7172585042814,FALSE
208510,0.22040635213136,0.656775893232936,FALSE
212106,0.697503352434773,0.156453700684581,FALSE
213612,0.421266194721795,0.375443390231893,FALSE
216442,0.00466322669739893,2.3313134713059,FALSE
218624,0.410076071240718,0.38713557192517,TRUE
223142,0.00528210531237048,2.277192944264,FALSE
225177,0.826504769453979,0.0827546359321364,FALSE
225332,0.374867632067861,0.426122057100951,FALSE
226280,0.897401750203931,0.0470130877969624,FALSE
226563,0.433679544924926,0.362831061447572,FALSE
230959,0.00772503815966566,2.11209936659681,FALSE
235080,0.0301235609632418,1.52109369066274,FALSE
237591,0.181930312052172,0.740094935569542,FALSE
239318,0.702056610548013,0.153627866990768,FALSE
240522,0.898373749716631,0.046542946550441,FALSE
241560,0.00103690898843536,2.98425936082879,FALSE
242393,0.754808689598703,0.122163108741548,FALSE
242453,0.0180831747161947,1.74272532161016,FALSE
243290,0.0131524386660562,1.88099371477737,FALSE
245910,0.0971410385769507,1.0125972576076,FALSE
246075,6.11132959923844e-07,6.2138642930646,FALSE
252954,0.631478425408895,0.199641482616051,FALSE
258189,0.0322613901329667,1.49131692293375,FALSE
258352,0.842235070100288,0.0745666788099221,FALSE
259971,0.405893308789036,0.391588108032188,FALSE
261432,0.512798826410304,0.290052977413015,FALSE
264317,0.434798553392655,0.361711909513601,FALSE
264487,0.932822080457012,0.0302011824530462,FALSE
264607,0.00540926681972821,2.26686159584068,FALSE
267218,0.844250179878237,0.0735288381605788,FALSE
268793,0.176358185222992,0.753604378839226,FALSE
269734,0.00717350008823819,2.14426889201528,FALSE
269877,0.666443642612661,0.176236570536983,FALSE
270041,0.0316945027535986,1.49901605736613,FALSE
271018,0.0882388962753395,1.05433993284946,FALSE
275480,3.71091239537518e-08,7.43051929805063,TRUE
280033,0.282533306170568,0.548930348433995,FALSE
280952,0.2839647599021,0.546735552663074,FALSE
283405,0.278436028964846,0.55527456874458,FALSE
284986,0.0242049386583662,1.6160960136373,FALSE
285312,0.152899171631018,0.815594867478801,FALSE
285580,0.838795113250136,0.0763441083624907,FALSE
287112,0.0497884225384526,1.3028716333891,FALSE
288283,0.456699027429785,0.340369913250296,FALSE
294456,0.329879302493142,0.481644932393434,FALSE
300124,0.307758299602187,0.511790226218485,FALSE
301949,0.389446413375498,0.409552291460878,FALSE
305490,0.0180108379014399,1.74446608243272,FALSE
308541,0.675807534631759,0.170176970550536,FALSE
311286,0.00212778838539426,2.67207156605059,FALSE
312707,0.190413625598432,0.720301977640179,FALSE
314964,0.00355055002038289,2.44970436460283,FALSE
315778,0.846555704417276,0.0723444594982387,FALSE
316849,0.277061334856925,0.557424077718051,FALSE
318794,0.730424439587469,0.136424703983606,FALSE
322542,0.00078258377527655,3.10646916024432,FALSE
326088,0.750625680097206,0.124576581764486,FALSE
326482,0.377019880164977,0.423635748949872,FALSE
330199,0.000586404694763466,3.23180256138585,FALSE
340520,0.038453702707776,1.41506183562504,FALSE
340595,0.484624573641365,0.314594568064246,FALSE
340601,0.162909025635265,0.788054853843698,FALSE
344382,0.00165313689285363,2.7816911819099,FALSE
346481,0.0160337043587408,1.79496612850657,FALSE
348367,0.778281804213458,0.108863122990859,FALSE
350385,0.0164028186601268,1.7850815163818,FALSE
351778,0.929372392312388,0.0318102327012113,FALSE
353042,0.86762741279778,0.0616667348520194,FALSE
354565,0.365629404559525,0.436958884807932,FALSE
355426,0.00737375388374548,2.13231136208046,FALSE
356413,0.112114921091963,0.950336584401718,FALSE
358922,0.0585895395499017,1.23217991506165,FALSE
361626,0.00282320361504346,2.54925779854423,FALSE
361679,0.0278288242825226,1.55550514143451,FALSE
362166,2.9217876977198e-08,7.53435134386321,TRUE
362343,0.509985007054183,0.292442591449804,FALSE
364800,0.300329310863473,0.522402280438144,FALSE
365919,0.65807327862286,0.181725743575098,FALSE
366380,0.51443586867453,0.28866875815471,FALSE
371370,0.213989824927245,0.66960687657141,FALSE
375731,0.0804867711879152,1.09427549444214,TRUE
376254,0.0233328174416365,1.63203281690801,FALSE
379195,0.777218545281727,0.109456845208863,FALSE
382020,0.229634228911513,0.638963376206868,FALSE
383422,0.353985444746984,0.451014595025132,FALSE
385198,0.332950216235507,0.477620698717503,FALSE
386242,0.377180653160353,0.423450591759699,FALSE
387665,0.00116270266464586,2.9345313322306,FALSE
388797,0.0125976223359447,1.89971141550303,FALSE
392086,2.00736254473446e-05,4.69737418358709,FALSE
392761,0.620942816168746,0.20694839300517,FALSE
393085,0.75328783076151,0.123039048465217,FALSE
394267,0.0710029297208175,1.14872373106495,FALSE
396672,0.0825172097083997,1.08345546597195,FALSE
400599,0.307712103771114,0.511855420562356,FALSE
404743,0.508551849344413,0.293664762040694,FALSE
405035,0.253526260760293,0.595977048904239,FALSE
405508,0.270984818557112,0.567055039020638,FALSE
406312,0.00810358758093603,2.09132266980491,FALSE
411643,0.0667013249375188,1.17586553928677,FALSE
